pbp_id,date,tny_name,tour,draw,server1,server2,winner,pbp,score_pbp,adf_flag,wh_minutes,date_dt,year,p1_n,p2_n,winner_n,loser_n,score_n,match_key_local,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score_atp,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,pressure_level,_merge,match_id,rank_gap_abs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039802,06 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Marius Copil,Mikhail Kukushkin,2,SSSS;SSRSS;RRRASR;SSSS;ASSRS;SRSSS;ASAS;RSSSS;SSSS;RSSDSA.SSSS;RRSSRR;SSSA;SRRSSS;DSDSSS;SSSS;AAAS;SRRSSS;SSRRSRSRRR;RSSRRSRR.SRRSRARR;SSAS;SASA;SSRRAS;RSRAARSRSA;SSRRSRSS;SRRSARSS;SRSSS;RSSRSRSA;SRRSSS,6-4 4-6 6-4,1,113,2015-01-06,2015,marius copil,mikhail kukushkin,mikhail kukushkin,marius copil,6-4 4-6 6-4,8354,2015-339,Brisbane,Hard,28.0,A,20150104.0,9.0,105062.0,,,Mikhail Kukushkin,R,183.0,KAZ,27.0,105657.0,,Q,Marius Copil,R,191.0,ROU,24.2,6-4 4-6 6-4,3.0,R32,113.0,3.0,1.0,84.0,56.0,42.0,16.0,15.0,1.0,3.0,17.0,2.0,89.0,56.0,46.0,15.0,15.0,3.0,6.0,69.0,705.0,201.0,242.0,lower,both,7039802,132.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7031545,06 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Steve Johnson,Marinko Matosevic,1,SSSS;SRSRSS;SSSRRRSRRSRD;SSAS;RRRAASARAS;SSRRSS;SRARDR;SSRSS.ASRSS;RASSA;RSRSAS;SSSA;RASSA;SSAS;SSSS;SRDSSRSRAA;RRSASS;SSSRRRSRAS;DSRSSS;SSRSS;S/RR/SS/DR.SSRSS;SSSS;SRSDSS;SSSS;SRRSRSAA;SSAA;RRSSRSDSSRSS;ASSS;RSSRSS;SSSS;SRRSRR;SSSRRRSA,2-6 7-6(0) 7-5,1,135,2015-01-06,2015,steve johnson,marinko matosevic,steve johnson,marinko matosevic,2-6 7-6(0) 7-5,8355,2015-339,Brisbane,Hard,28.0,A,20150104.0,12.0,105449.0,,,Steve Johnson,R,188.0,USA,25.0,104594.0,,,Marinko Matosevic,R,194.0,AUS,29.4,2-6 7-6(0) 7-5,3.0,R32,136.0,14.0,3.0,95.0,58.0,45.0,24.0,16.0,4.0,6.0,10.0,5.0,106.0,68.0,51.0,19.0,16.0,3.0,4.0,37.0,999.0,77.0,657.0,lower,both,7031545,40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039801,06 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Jarkko Nieminen,Denis Kudla,1,RSSSS;RSSSRS;SSSRRRSS;SRSSRS;SRRRR;RSSARRRR;RSSRRSSRRSRSRR;RSRSSS;SRSAS;SSSA.SSSRS;SRSARA;RSSRSS;SRARRR;SSAS;RRRR;RSSSRS.RSRSRSRSSS;SRSRARSS;DSSSS;RSSSS;RARSSRRSRR;RASRRSSS;RSSRRR;RSRRR;SRSRSS;SRSRSRSS,4-6 6-1 6-4,1,103,2015-01-06,2015,jarkko nieminen,denis kudla,jarkko nieminen,denis kudla,4-6 6-1 6-4,8356,2015-339,Brisbane,Hard,28.0,A,20150104.0,2.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,33.4,106045.0,,Q,Denis Kudla,R,180.0,USA,22.3,4-6 6-1 6-4,3.0,R32,104.0,4.0,0.0,92.0,59.0,39.0,17.0,14.0,4.0,7.0,6.0,1.0,83.0,50.0,26.0,19.0,13.0,3.0,8.0,73.0,689.0,123.0,440.0,lower,both,7039801,50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7031540,06 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Martin Klizan,Jurgen Melzer,1,SSRSRRSS;RASSS;SSSDS;RSSRSS;SSSS;SRRSSS;SARSS;RRRAR;SSRSRRRSRR;SSRARS;RSRSRSSRRSSRSRSS;RRSSSA;R/SR/SR/SS/SS/RS/R.SDSSS;SRARSRSRRR;SSSS;SASS;DDSRR;SRRARSSRSS;SSSDS;SADRSS;SSSS;ASSRS;SSRSS;RRSSSA;S/RS/RS/SS/RS/SR/SR/S.RSRSSA;RRRSSR;SSRSRS;RRSSSRSS;SSRSDS;RRSRSR;ARSRDSRSSS,6-7(5) 7-6(6) 6-1,1,143,2015-01-06,2015,martin klizan,jurgen melzer,martin klizan,jurgen melzer,6-7(5) 7-6(6) 6-1,8357,2015-339,Brisbane,Hard,28.0,A,20150104.0,5.0,105373.0,,,Martin Klizan,L,191.0,SVK,25.4,103781.0,,,Jurgen Melzer,L,183.0,AUT,33.6,6-7(5) 7-6(6) 6-1,3.0,R32,144.0,9.0,4.0,130.0,79.0,55.0,27.0,16.0,6.0,8.0,4.0,4.0,95.0,62.0,40.0,19.0,15.0,4.0,8.0,34.0,1094.0,110.0,505.0,lower,both,7031540,76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7031541,06 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Alexandr Dolgopolov,Carlos Berlocq,1,RRASAS;SRRSRSRSRR;SSSA;RSRRSR;SRASS;RSRSSRSRRSARDSSRSS;RSSRRSRR;DRSSRSRARR.RDSRSSSS;RRSSRSSRRR;SRSSS;SSRSS;SSSRS;SRSSS;ASSS;RRSRSSSRSRRSSS;SSAS,6-2 6-3,1,77,2015-01-06,2015,alexandr dolgopolov,carlos berlocq,alexandr dolgopolov,carlos berlocq,6-2 6-3,8358,2015-339,Brisbane,Hard,28.0,A,20150104.0,6.0,105238.0,7.0,,Alexandr Dolgopolov,R,180.0,UKR,26.1,104122.0,,,Carlos Berlocq,R,183.0,ARG,31.9,6-2 6-3,3.0,R32,78.0,6.0,1.0,49.0,31.0,24.0,12.0,9.0,3.0,4.0,3.0,2.0,78.0,53.0,32.0,8.0,8.0,11.0,15.0,23.0,1455.0,71.0,700.0,lower,both,7031541,48.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039799,06 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,John Millman,Rhyne Williams,1,RSDSRSSS;SDSRRSSS;ARSRAS;RRARR;RSSSS;SSSRRS;RSASS;SSRSRA;SSRSS.RSSSS;SRSSA;DSRSRR;SSSS;RSASRRDR;ASDRAS;RSDSRR,6-3 6-1,1,64,2015-01-06,2015,john millman,rhyne williams,john millman,rhyne williams,6-3 6-1,8359,2015-339,Brisbane,Hard,28.0,A,20150104.0,1.0,105357.0,,WC,John Millman,R,183.0,AUS,25.5,105733.0,,Q,Rhyne Williams,R,185.0,USA,23.7,6-3 6-1,3.0,R32,65.0,6.0,2.0,44.0,24.0,19.0,14.0,8.0,1.0,1.0,3.0,4.0,50.0,31.0,20.0,5.0,8.0,1.0,5.0,153.0,328.0,220.0,221.0,lower,both,7039799,67.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7043162,07 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Alexandr Dolgopolov,Martin Klizan,2,SSRRRR;RRRR;SASS;SRSDRSRR;ASSRA;RRRR;SRRSSDSRSA.SRSSA;SSSRS;SDSDSRRSSS;SSSRRRRR;SSRRSS;SSSS;RSRSSRRSSRSS;SSSS;SDSRRSSRRR;RSASA;SSRDSRSS;ASAS;R/AR/SR/AS/RS/RR/SS/R.SSSS;RSSSS;RAASS;RSSSS;SRSSS;RRRR;SRSSRDRSRR;SSSRRRRSSS;SSSS;RSASRS;RSAAA;SSAS;R/RR/RS/SA/SS/SR/RS/SS/R,1-6 7-6(6) 7-6(7),1,146,2015-01-07,2015,alexandr dolgopolov,martin klizan,martin klizan,alexandr dolgopolov,1-6 7-6(6) 7-6(7),8361,2015-339,Brisbane,Hard,28.0,A,20150104.0,16.0,105373.0,,,Martin Klizan,L,191.0,SVK,25.4,105238.0,7.0,,Alexandr Dolgopolov,R,180.0,UKR,26.1,1-6 7-6(6) 7-6(7),3.0,R16,147.0,4.0,5.0,116.0,73.0,46.0,18.0,15.0,5.0,10.0,16.0,2.0,103.0,68.0,51.0,19.0,16.0,1.0,4.0,34.0,1094.0,23.0,1455.0,lower,both,7043162,11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7043164,07 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Steve Johnson,Kei Nishikori,2,SSSS;ASSS;RSSSS;RSSSS;SRRSSRAS;RSSAS;RSRRSR;RSSSS;ARSSS;RARSSS.SSRRSS;SSSRS;SDARSS;SSRRSRRSRSSRSRSS;SASRS;SSSS;SRSSRS;ASSS;SSAA;SSRSS;SRRSRR;SSSDRRAS,6-4 7-5,1,80,2015-01-07,2015,steve johnson,kei nishikori,kei nishikori,steve johnson,6-4 7-5,8362,2015-339,Brisbane,Hard,28.0,A,20150104.0,20.0,105453.0,2.0,,Kei Nishikori,R,178.0,JPN,25.0,105449.0,,,Steve Johnson,R,188.0,USA,25.0,6-4 7-5,3.0,R16,81.0,7.0,1.0,67.0,45.0,34.0,16.0,11.0,2.0,2.0,6.0,1.0,61.0,33.0,24.0,17.0,11.0,1.0,3.0,5.0,5025.0,37.0,999.0,lower,both,7043164,32.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039846,07 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Grigor Dimitrov,Jeremy Chardy,1,SSRSRRAA;SRSARRRSRSSS;SRSRSS;SSSS;RRSRR;RSARSRSRSRSA;SRSRSS;SSSS;RSRRSSRR.RSSRRAAS;SSSS;RSRSSS;SRSSS;DSASRS;ARSSRS;RSSSRS;RARSDSSS;RRRSSSRR;RSRDSAAS.RSRSDSRSSRDSRSSRSS;SRSSRS;SSSS;SSSRRRSA;SASDS;RRSSAA;SASS;RSSSS;SSRRSRARRSRSSS;SSSS;RSSRSS;SSRSS;S/SS/RR/RD/SS/RA/DD/RS/SR/S,3-6 6-4 7-6(8),1,148,2015-01-07,2015,grigor dimitrov,jeremy chardy,grigor dimitrov,jeremy chardy,3-6 6-4 7-6(8),8363,2015-339,Brisbane,Hard,28.0,A,20150104.0,15.0,105777.0,4.0,,Grigor Dimitrov,R,191.0,BUL,23.6,104871.0,,,Jeremy Chardy,R,188.0,FRA,27.8,3-6 6-4 7-6(8),3.0,R16,148.0,10.0,3.0,107.0,64.0,46.0,23.0,16.0,5.0,7.0,9.0,6.0,126.0,78.0,60.0,20.0,15.0,12.0,13.0,11.0,3645.0,31.0,1195.0,lower,both,7039846,20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039847,07 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Thanasi Kokkinakis,Bernard Tomic,2,SSRSRA;SSRSS;SRRSRSSRRSSS;AASRRS;SRSRSS;SRSSRRSRSRSRSS;SAAS;SRARSRSS;DSSSS;SSSRRS;ASDSS;RSSSS;S/SS/RS/SA/RD.DSSSRS;RSSARS;SSSRA;RSARRR;ARARSRSS;RRARSR;SSSRA,7-6(2) 6-1,1,78,2015-01-07,2015,thanasi kokkinakis,bernard tomic,bernard tomic,thanasi kokkinakis,7-6(2) 6-1,8364,2015-339,Brisbane,Hard,28.0,A,20150104.0,19.0,106071.0,,,Bernard Tomic,R,196.0,AUS,22.2,106423.0,,WC,Thanasi Kokkinakis,R,193.0,AUS,18.7,7-6(2) 6-1,3.0,R16,79.0,8.0,1.0,72.0,51.0,38.0,12.0,10.0,0.0,0.0,7.0,3.0,61.0,32.0,23.0,14.0,9.0,3.0,5.0,53.0,797.0,149.0,341.0,lower,both,7039847,96.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7043163,08 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Milos Raonic,Mikhail Kukushkin,1,SAAS;SSSS;AADSA;SSRSS;RASSA;RRSRSSRR;ASSA;RSSSRRSRSS;SSRSS.RRRR;RSSDAS;SRDSSRSS;SRASDS;RSSSS;SASS;SRASS;DAASS;SSRSS;SSSA,6-3 6-4,1,60,2015-01-08,2015,milos raonic,mikhail kukushkin,milos raonic,mikhail kukushkin,6-3 6-4,8365,2015-339,Brisbane,Hard,28.0,A,20150104.0,18.0,105683.0,3.0,,Milos Raonic,R,196.0,CAN,24.0,105062.0,,,Mikhail Kukushkin,R,183.0,KAZ,27.0,6-3 6-4,3.0,R16,61.0,17.0,4.0,48.0,31.0,28.0,12.0,10.0,0.0,0.0,1.0,1.0,54.0,32.0,22.0,12.0,9.0,2.0,4.0,8.0,4440.0,69.0,705.0,lower,both,7043163,61.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7043160,08 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,Jarkko Nieminen,James Duckworth,2,RSRSRSRSRSSA;SSRSDS;SSSA;SSSS;RSSSS;SSSRRRSRRR;RSRSRR;RRSRSSSA;RSSSS;RRRSR.RSSSS;RRSSSS;SSRRSRSS;SRSRSRRSSRSS;SRSRSRSS;SSAS;SSSS;DSSSRRSS;SSSS;RAASA;RSSSS;RARSSRRSRSSS;R/SA/SS/SA/SS/RS/R.RSASA;RRRSR;SSDSA;RSSSRS;SSSRS;AASS;ARSRRSAS;SRSSS;SARAA,4-6 7-6(5) 6-3,1,118,2015-01-08,2015,jarkko nieminen,james duckworth,james duckworth,jarkko nieminen,4-6 7-6(5) 6-3,8367,2015-339,Brisbane,Hard,28.0,A,20150104.0,14.0,105902.0,,WC,James Duckworth,R,183.0,AUS,22.9,103813.0,,,Jarkko Nieminen,L,185.0,FIN,33.4,4-6 7-6(5) 6-3,3.0,R16,123.0,16.0,3.0,114.0,66.0,51.0,24.0,16.0,7.0,9.0,5.0,0.0,92.0,60.0,45.0,19.0,15.0,4.0,6.0,125.0,430.0,73.0,689.0,lower,both,7043160,52.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7043159,08 Jan 15,BrisbaneInternational-ATPBrisbane,ATP,Main,John Millman,Roger Federer,2,RSRSRSRSRSRSSS;SSSS;SSSRS;RSSSS;RSSRSS;ARRRSAAS;SSRSRRSS;RSSRSS;SRRSSRRSSS;RDRASSSRRR.ASSRS;SSSS;SSSS;SRRRR;RSSRRSSRRR;RDRSSSAS;DRSRAR;RSSDSS;SSRRSS;SRSRRSSS.RRSSSS;RSARSS;RSRSSRSS;ARSSS;RRSSSRRSSRRSSS;SARSRS;RDSRR;SSSS;RRSRR,4-6 6-4 6-3,1,114,2015-01-08,2015,john millman,roger federer,roger federer,john millman,4-6 6-4 6-3,8368,2015-339,Brisbane,Hard,28.0,A,20150104.0,13.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,33.4,105357.0,,WC,John Millman,R,183.0,AUS,25.5,4-6 6-4 6-3,3.0,R16,122.0,8.0,3.0,85.0,50.0,37.0,19.0,14.0,9.0,11.0,2.0,2.0,112.0,72.0,44.0,20.0,15.0,9.0,13.0,2.0,9625.0,153.0,328.0,lower,both,7043159,151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032435,05 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Simone Bolelli,Benjamin Becker,1,SSSS;SSRSRRSRSRSRRSSS;AASA;SRRRSARSAS;ASARS;SASS;SRSSRS;SRRSRR;SSSS.SSRSA;ASSA;RSSSRS;SSSS;SSSRRRSRSRSS;RSSRRSRR;RRSRSR;SSSA;RASSS;SSRRSS;SSRSS;RSSSRRSA;A/SS/RS/SS/RR,6-3 7-6(2),1,89,2015-01-05,2015,simone bolelli,benjamin becker,simone bolelli,benjamin becker,6-3 7-6(2),8369,2015-451,Doha,Hard,32.0,A,20150105.0,10.0,104620.0,,,Simone Bolelli,R,183.0,ITA,29.2,103794.0,,,Benjamin Becker,R,178.0,GER,33.5,6-3 7-6(2),3.0,R32,90.0,10.0,1.0,61.0,43.0,34.0,14.0,11.0,1.0,2.0,7.0,0.0,80.0,51.0,31.0,17.0,10.0,5.0,7.0,52.0,810.0,40.0,973.0,lower,both,7032435,12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032432,05 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Paolo Lorenzi,Dustin Brown,2,DRRR;SRRSSS;RRSDR;SARSRRAS;SRSRSS;SSRSS;SRSSS;RRSRR;SRSSS;SRSRSRDSRR;SRRRSSSRSS;RSSSS;R/RS/RR/SR/DS/S.SSRSS;SRRSSS;SSARS;RSSRSRSS;SASS;SSRSS;AASDS;RSRSRR;SRSSS,7-6(3) 6-3,1,81,2015-01-05,2015,paolo lorenzi,dustin brown,dustin brown,paolo lorenzi,7-6(3) 6-3,8370,2015-451,Doha,Hard,32.0,A,20150105.0,7.0,104460.0,,,Dustin Brown,R,196.0,JAM,30.0,103893.0,,,Paolo Lorenzi,R,183.0,ITA,33.0,7-6(3) 6-3,3.0,R32,81.0,6.0,2.0,68.0,44.0,31.0,14.0,11.0,1.0,3.0,0.0,3.0,65.0,44.0,26.0,9.0,10.0,2.0,5.0,98.0,549.0,63.0,759.0,lower,both,7032432,35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032434,05 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Richard Gasquet,Pablo Andujar,1,RSRSSRAS;RSRSSS;RSDSAS;SSAS;SRASS;SRSRRR;SSSRS;SSSRS;SSSRS.SRRSSS;SARRRSSS;SSSRRS;DRRSSSSS;SRRSRSSRSRRR;RSADSA;SSSS;SSSS;SRSSS;RRDR;SSRRSRRSRSRSRR;SRSSS,6-3 7-5,1,92,2015-01-05,2015,richard gasquet,pablo andujar,richard gasquet,pablo andujar,6-3 7-5,8371,2015-451,Doha,Hard,32.0,A,20150105.0,9.0,104755.0,6.0,,Richard Gasquet,R,183.0,FRA,28.5,104665.0,,,Pablo Andujar,R,180.0,ESP,28.9,6-3 7-5,3.0,R32,93.0,8.0,4.0,64.0,43.0,33.0,10.0,11.0,4.0,5.0,1.0,1.0,68.0,51.0,34.0,7.0,10.0,4.0,7.0,26.0,1350.0,41.0,950.0,lower,both,7032434,15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039622,05 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Ivan Dodig,Mohamed Safwat,1,SRSARA;SSSS;ARSSS;SRSSRS;SASA;SSRSRS;SSSS;SRRRR;SSSS.SSSRDRSRRR;SSSS;SDRRR;ARSSS;RSSRSS;SASA;RRSSRR,6-3 6-1,1,50,2015-01-05,2015,ivan dodig,mohamed safwat,ivan dodig,mohamed safwat,6-3 6-1,8372,2015-451,Doha,Hard,32.0,A,20150105.0,15.0,104471.0,,,Ivan Dodig,R,183.0,CRO,30.0,105633.0,,WC,Mohamed Safwat,R,180.0,EGY,24.2,6-3 6-1,3.0,R32,51.0,8.0,0.0,36.0,24.0,23.0,9.0,8.0,0.0,0.0,0.0,2.0,48.0,29.0,18.0,6.0,8.0,0.0,4.0,89.0,575.0,289.0,168.0,lower,both,7039622,200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032431,05 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Fernando Verdasco,Teymuraz Gabashvili,1,RRSRSSSA;DRAASS;DDRSSR;RSSSRRRSSS;SRRSSRRSSA;RSSRSS;SRSSS;SSSA;DSSDSRSRSRSS;ASSS.SSSRS;SSRRRSDR;SSSA;SSSS;SASA;SSSRA;RSSSRRSRSRSS;RRRSAASRSRRASRSS;SRRASS.SSSS;SRSSS;SSSS;RRSSSRRSRSSRSS;SSSA;SSSS;SDRRSSSRRSAS;SSRRSS;SSSS;SRSADRSS;SRSAS;RRSSRSSS;S/RS/RS/SR/RR/SS,4-6 6-3 7-6(4),1,143,2015-01-05,2015,fernando verdasco,teymuraz gabashvili,fernando verdasco,teymuraz gabashvili,4-6 6-3 7-6(4),8373,2015-451,Doha,Hard,32.0,A,20150105.0,6.0,104269.0,,,Fernando Verdasco,L,188.0,ESP,31.1,104559.0,,,Teymuraz Gabashvili,R,185.0,RUS,29.6,4-6 6-3 7-6(4),3.0,R32,144.0,8.0,5.0,123.0,99.0,70.0,11.0,16.0,8.0,9.0,12.0,4.0,101.0,69.0,58.0,13.0,15.0,9.0,10.0,33.0,1135.0,66.0,730.0,lower,both,7032431,33.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032430,05 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Lukas Rosol,Ivo Karlovic,2,SSARS;ASSRA;SSSRS;RRRAASRSRARSRSSS;SRSSRRSRSS;AASA;SRASS;RRASSS;RRRASSSRSS;ASSA;SSSS;SAAA;S/AA/SR/AR/RA/AS.ARSRRSAA;SRSRDSSRARSRAS;SARAS;RSSDSRSS;SASS;SSSS;SRAARRSRSA;RRRSR;RSSSS,7-6(4) 6-3,1,91,2015-01-05,2015,lukas rosol,ivo karlovic,ivo karlovic,lukas rosol,7-6(4) 6-3,8374,2015-451,Doha,Hard,32.0,A,20150105.0,4.0,103333.0,7.0,,Ivo Karlovic,R,208.0,CRO,35.8,104586.0,,,Lukas Rosol,R,193.0,CZE,29.4,7-6(4) 6-3,3.0,R32,92.0,27.0,0.0,77.0,47.0,38.0,19.0,11.0,8.0,8.0,7.0,3.0,75.0,48.0,36.0,13.0,10.0,5.0,6.0,27.0,1320.0,30.0,1210.0,lower,both,7032430,3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032436,06 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Tomas Berdych,Denis Istomin,1,SSRARS;RRRSSSSS;SSRRSA;SSRRSRRR;SRASS;RSRRSR;RSSSA.SSSS;SRASS;RRRR;SSSS;RSSSRS;SSAS;SRSSS;SASS;SRSRSS;RSSSRA,6-1 6-4,1,62,2015-01-06,2015,tomas berdych,denis istomin,tomas berdych,denis istomin,6-1 6-4,8376,2015-451,Doha,Hard,32.0,A,20150105.0,12.0,104607.0,3.0,,Tomas Berdych,R,196.0,CZE,29.3,104797.0,,,Denis Istomin,R,185.0,UZB,28.3,6-1 6-4,3.0,R32,63.0,9.0,0.0,45.0,24.0,23.0,13.0,9.0,0.0,0.0,0.0,0.0,47.0,27.0,17.0,9.0,8.0,4.0,7.0,7.0,4600.0,48.0,850.0,lower,both,7032436,41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032437,06 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Leonardo Mayer,Andreas Seppi,2,RSSRAS;SSRSS;RSSSS;SSRSS;SSSS;SSSRS;ASSS;SRSSS;SSSS;SSARRDSS;SRRRSARSSRSS;SSRRRR.SSARRRSRSS;SSSA;RSASDS;SSRSS;SSSS;RRSRSSSS;SRSSRS;RSSSS;SRSRAS;SRRSSS;SSRSRS;SASS;R/SS/SS/SR/SR/SS.SRSSS;SDSSA;RRSSSS;SARSS;ARSAS;DRRSSASDSRSS;RSRRSSSS;RSASS;SDRSSRSS;RSASS;SSSS;RSSDSRSRSRSRSS;S/SR/SS/SS/SR/RR,5-7 7-6(4) 7-6(4),1,163,2015-01-06,2015,leonardo mayer,andreas seppi,andreas seppi,leonardo mayer,5-7 7-6(4) 7-6(4),8377,2015-451,Doha,Hard,32.0,A,20150105.0,13.0,104312.0,,,Andreas Seppi,R,190.0,ITA,30.8,104919.0,8.0,,Leonardo Mayer,R,188.0,ARG,27.6,5-7 7-6(4) 7-6(4),3.0,R32,164.0,5.0,2.0,113.0,68.0,55.0,28.0,18.0,4.0,5.0,12.0,5.0,130.0,77.0,61.0,29.0,18.0,6.0,6.0,45.0,870.0,28.0,1299.0,lower,both,7032437,17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7039922,06 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Blaz Kavcic,Juan Monaco,1,SSSS;SSRRRSSS;SSRSA;SSRSRRSRSS;SRSRSRSRRSRR;SRSRAS;SRSSS;ASRRSS;SRSSS;RSSRRR;ASRDSRRSSS;SRSSS;S/SS/SS/RR/RS/R.RRRR;SRRRSSSRSS;RRASSS;SSSS;SSRSDS;SSRSA;SSSS;SRSRSRSS;RSRRSSRSSRAS;SRSSRA,7-6(3) 6-4,1,113,2015-01-06,2015,blaz kavcic,juan monaco,blaz kavcic,juan monaco,7-6(3) 6-4,8378,2015-451,Doha,Hard,32.0,A,20150105.0,11.0,104882.0,,Q,Blaz Kavcic,R,188.0,SLO,27.8,104338.0,,,Juan Monaco,R,185.0,ARG,30.7,7-6(3) 6-4,3.0,R32,114.0,4.0,1.0,79.0,58.0,42.0,12.0,11.0,4.0,5.0,4.0,1.0,78.0,54.0,33.0,13.0,11.0,4.0,6.0,99.0,545.0,61.0,770.0,lower,both,7039922,38.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7032428,06 Jan 15,QatarExxonMobilOpen-ATPQatar,ATP,Main,Novak Djokovic,Dusan Lajovic,1,SRSSS;RSSRSRDR;RSSSS;SSSS;RRADSR;SRRSRR;RSRSRSSS;RRSRR.RRSSSS;RRDR;RSSARS;RRSSRR;SSRRRSSS;RRSSRSSRSS;SDRASS,6-2 6-1,1,58,2015-01-06,2015,novak djokovic,dusan lajovic,novak djokovic,dusan lajovic,6-2 6-1,8379,2015-451,Doha,Hard,32.0,A,20150105.0,1.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,27.6,105583.0,,,Dusan Lajovic,R,183.0,SRB,24.5,6-2 6-1,3.0,R32,59.0,3.0,2.0,50.0,35.0,24.0,8.0,8.0,3.0,4.0,0.0,2.0,43.0,27.0,13.0,5.0,7.0,1.0,6.0,1.0,11360.0,68.0,711.0,lower,both,7032428,67.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
